,Fare_Amt,tripDurationHours,tipPC,depart_income,arriv_income,Trip_Distance,Payment_Type
7108,4.9,0.0833333333333,0.0,157.477740509,,0.68,CASH
7109,4.9,0.0833333333333,0.0,157.477740509,205.936708269,1.09,CASH
7110,5.7,0.116666666667,0.0,101.184332311,136.763860839,1.3,CASH
7111,13.7,0.416666666667,0.0729927007299,119.356719782,120.643519106,2.8,Credit
7112,8.9,0.216666666667,0.112359550562,64.1674781822,22.2377302013,2.11,Credit
7113,5.7,0.109166666667,0.0,178.157744482,22.2377302013,0.9,Cash
7114,6.1,0.116666666667,0.0,64.1674781822,178.157744482,1.07,CASH
7115,27.7,0.516666666667,0.0,,119.356719782,11.16,CASH
7116,9.0,0.238333333333,0.0,121.765217175,139.074511059,1.5,Credit
7117,12.5,0.316666666667,0.0,238.665860215,21.3128239511,3.54,CASH
7118,8.1,0.2,0.185185185185,101.184332311,119.356719782,1.52,Credit
7119,6.1,0.116666666667,0.0,170.550403502,147.284296274,1.48,CASH
7120,7.5,0.135555555556,0.0,101.184332311,53.4850998464,1.3,Cash
7121,6.1,0.133333333333,0.0,147.284296274,94.386319293,1.04,CASH
7122,15.3,0.483333333333,0.0,139.074511059,252.197724718,3.68,CASH
7123,7.7,0.15,0.12987012987,178.157744482,,2.12,Credit
7124,7.0,0.115833333333,0.142857142857,139.074511059,215.183243508,1.8,Credit
7125,6.1,0.126944444444,0.0,120.643519106,158.973138597,1.1,Cash
7126,12.6,0.235,0.15,178.157744482,119.356719782,4.3,Credit
7127,4.9,0.0822222222222,0.204081632653,208.774085523,138.760957512,0.7,Credit
7128,9.9,0.188333333333,0.0,158.973138597,157.477740509,2.4,Cash
7129,9.4,0.201944444444,0.63829787234,120.643519106,139.074511059,2.3,Credit
7130,45.0,0.0947222222222,0.2,27.9386726407,205.936708269,2.4,Credit
7131,7.1,0.148055555556,0.0,147.284296274,120.643519106,0.6,Cash
7132,6.6,0.122777777778,0.0,101.184332311,111.452010793,1.1,Cash
7133,10.5,0.288055555556,0.0952380952381,119.356719782,94.386319293,2.1,Credit
7134,13.8,0.243611111111,0.0,24.740081363,147.284296274,4.3,Credit
7135,7.5,0.143611111111,0.0,120.643519106,111.452010793,1.1,Cash
7136,5.8,0.0494444444444,0.0,64.1674781822,138.760957512,1.4,Cash
7137,27.9,0.560555555556,0.0,,138.760957512,10.5,Cash
7138,7.7,0.173055555556,0.12987012987,178.157744482,205.936708269,2.0,Credit
7139,7.3,0.187777777778,0.0,158.973138597,238.665860215,1.1,Cash
7140,10.1,0.210833333333,0.0,215.183243508,119.356719782,2.9,Cash
7141,10.2,0.194444444444,0.0,157.477740509,170.550403502,2.9,Cash
7142,16.1,0.25,0.0,157.477740509,21.3128239511,5.93,CASH
7143,10.5,0.272222222222,0.0,157.477740509,138.760957512,2.5,CASH
7144,8.9,0.158888888889,0.207865168539,119.356719782,205.936708269,3.0,CREDIT
7145,7.3,0.200833333333,0.0,215.183243508,21.3128239511,1.3,CASH
7146,9.7,0.233333333333,0.0,119.356719782,53.4850998464,2.32,CASH
7147,9.7,0.183333333333,0.103092783505,157.477740509,238.665860215,3.04,Credit
7148,4.5,0.1,0.444444444444,111.452010793,115.621026064,0.4,Credit
7149,28.5,0.45,0.0,147.284296274,,11.4,CASH
7150,2.5,0.0166666666667,0.8,139.074511059,139.074511059,0.04,Credit
7151,11.3,0.266666666667,0.0,121.765217175,205.936708269,3.15,CASH
7152,5.7,0.116666666667,0.0,147.284296274,94.386319293,1.23,CASH
7153,5.7,0.116666666667,0.0,,94.386319293,1.23,CASH
7154,5.7,0.116666666667,0.0,147.284296274,94.386319293,1.23,CASH
7155,5.7,0.116666666667,0.0,,94.386319293,1.23,CASH
7156,5.7,0.116666666667,0.0,147.284296274,,1.23,CASH
7157,5.7,0.116666666667,0.0,,,1.23,CASH
7158,5.7,0.116666666667,0.0,147.284296274,,1.23,CASH
7159,5.7,0.116666666667,0.0,,,1.23,CASH
7160,12.1,0.3,0.165289256198,136.763860839,238.665860215,3.42,Credit
7161,7.3,0.15,0.0,170.550403502,120.643519106,1.82,CASH
7162,5.3,0.1,0.0,147.284296274,170.550403502,0.84,CASH
7163,6.9,0.116666666667,0.0,138.760957512,64.1674781822,1.79,CASH
7164,10.1,0.266666666667,0.0891089108911,302.957837437,,2.16,Credit
7165,7.7,0.216666666667,0.0,143.303540904,215.183243508,1.03,CASH
7166,7.7,0.15,0.25974025974,42.750828305,121.765217175,2.16,Credit
7167,6.5,0.166666666667,0.0,302.957837437,158.973138597,1.14,CASH
7168,24.1,0.333333333333,0.204149377593,,205.936708269,10.03,Credit
7169,7.7,0.216666666667,0.0,158.973138597,147.284296274,1.29,CASH
7170,9.7,0.278333333333,0.149484536082,121.765217175,42.750828305,1.8,Credit
7171,8.9,0.15,0.0,208.774085523,121.765217175,2.94,CASH
7172,6.3,0.0658333333333,0.2,136.763860839,139.074511059,1.4,Credit
7173,6.1,0.15,0.0,119.356719782,119.356719782,1.0,CASH
7174,8.1,0.15,0.0,42.750828305,21.3128239511,2.16,CASH
7175,6.9,0.116666666667,0.0,147.284296274,,1.78,CASH
7176,5.3,0.1,0.0,121.765217175,94.386319293,1.16,CASH
7177,11.7,0.266666666667,0.0,136.763860839,147.284296274,3.61,CASH
7178,13.3,0.383333333333,0.0,121.765217175,147.284296274,2.56,CASH
7179,5.3,0.116666666667,0.0,136.763860839,53.4850998464,0.83,CASH
7180,6.9,0.116666666667,0.144927536232,115.621026064,147.284296274,1.77,Credit
7181,6.9,0.164444444444,0.0,121.765217175,21.3128239511,1.4,Cash
7182,11.7,0.186944444444,0.0,143.303540904,120.643519106,4.0,Cash
7183,13.0,0.239444444444,0.0,94.386319293,178.157744482,4.4,Cash
7184,7.4,0.129722222222,0.0,119.356719782,94.386319293,1.4,Cash
7185,6.5,0.134166666667,0.0,252.197724718,115.621026064,1.6,Cash
7186,8.9,0.250277777778,0.0,158.973138597,94.386319293,1.4,Cash
7187,22.6,0.596666666667,0.0,121.765217175,76.0632411067,6.4,Cash
7188,4.1,0.0558333333333,0.0,28.1894598073,28.1894598073,0.9,Cash
7189,8.9,0.2025,0.2,121.765217175,252.197724718,2.3,Credit
7190,8.5,0.240555555556,0.0,94.386319293,158.973138597,1.3,Cash
7191,10.2,0.231111111111,0.15,115.621026064,42.750828305,2.3,Credit
7192,5.3,0.110555555556,0.0,119.356719782,42.750828305,1.0,Cash
7193,4.1,0.0436111111111,0.0,170.550403502,147.284296274,0.7,Cash
7194,4.1,0.0497222222222,0.0,138.760957512,138.760957512,0.6,Cash
7195,13.7,0.352777777778,0.2,138.760957512,18.7725508594,3.4,Credit
7196,10.9,0.289444444444,0.2,302.957837437,115.621026064,2.5,Credit
7197,3.4,0.0191666666667,0.0,139.074511059,139.074511059,0.2,Cash
7198,18.9,0.530555555556,0.0,139.074511059,22.2377302013,5.1,Cash
7199,10.2,0.155833333333,0.0,205.936708269,42.750828305,3.0,Cash
7200,45.0,0.0166666666667,0.333333333333,120.643519106,120.643519106,0.0,Credit
7201,7.3,0.15,0.0,158.973138597,170.259992779,1.97,CASH
7202,22.1,0.3,0.204524886878,170.550403502,20.8068499274,9.23,Credit
7203,8.9,0.216666666667,0.337078651685,119.356719782,252.197724718,2.28,Credit
7204,10.5,0.25,0.0,157.477740509,158.973138597,3.02,CASH
7205,4.9,0.1,0.0,170.259992779,302.957837437,0.7,CASH
7206,9.7,0.216666666667,0.0,120.643519106,139.074511059,2.86,CASH
7207,6.9,0.133333333333,0.0,138.760957512,302.957837437,1.77,CASH
7208,5.7,0.116666666667,0.350877192982,24.2813530128,23.4418832441,0.88,Credit
7209,5.7,0.0833333333333,0.350877192982,,115.621026064,1.32,Credit
7210,5.7,0.0833333333333,0.350877192982,252.197724718,115.621026064,1.32,Credit
7211,13.7,0.233333333333,0.0,139.074511059,22.4447877594,4.78,CASH
7212,5.3,0.116666666667,0.0,205.936708269,158.973138597,0.71,CASH
7213,10.1,0.3,0.0,119.356719782,21.3128239511,1.26,CASH
7214,6.2,0.103333333333,0.0,111.452010793,121.765217175,1.0,Cash
7215,18.1,0.433333333333,0.0,147.284296274,,0.54,CASH
7216,11.1,0.245277777778,0.0,136.763860839,94.386319293,2.5,Cash
7217,5.7,0.133333333333,0.0,252.197724718,147.284296274,0.74,CASH
7218,7.3,0.133333333333,0.0,111.452010793,147.284296274,1.88,CASH
7219,8.9,0.2,0.0,121.765217175,147.284296274,2.12,CASH
7220,7.8,0.1475,0.128205128205,139.074511059,136.763860839,1.9,Credit
7221,6.9,0.133333333333,0.0,147.284296274,121.765217175,1.87,CASH
7222,12.5,0.266666666667,0.0,101.184332311,170.550403502,3.86,CASH
7223,7.3,0.105,0.41095890411,136.763860839,430.402252069,2.1,Credit
7224,8.1,0.145277777778,0.0,42.750828305,252.197724718,2.4,Cash
7225,10.6,0.161111111111,0.0,120.643519106,64.1674781822,3.2,Cash
7226,14.9,0.4075,0.0,121.765217175,178.157744482,4.0,Cash
7227,7.9,0.1025,0.0,170.550403502,64.1674781822,2.1,Cash
7228,12.3,0.265277777778,0.162601626016,120.643519106,170.259992779,3.1,Credit
7229,6.3,0.110833333333,0.0,121.765217175,94.386319293,0.6,Cash
7230,6.3,0.105555555556,0.0,252.197724718,205.936708269,0.9,Cash
7231,11.5,0.281388888889,0.0,121.765217175,147.284296274,2.6,Cash
7232,6.9,0.119166666667,0.0,64.1674781822,170.550403502,1.6,Cash
7233,4.6,0.0386111111111,0.0,120.643519106,94.386319293,0.9,Cash
7234,6.6,0.0861111111111,0.0,138.760957512,170.550403502,1.6,Cash
7235,7.0,0.135833333333,0.0,252.197724718,94.386319293,1.6,Credit
7236,7.3,0.169722222222,0.0,101.184332311,121.765217175,1.5,Cash
7237,28.2,0.883888888889,0.0,18.7725508594,119.356719782,6.9,Cash
7238,7.7,0.190833333333,0.0,115.621026064,121.765217175,1.9,Cash
7239,10.9,0.254166666667,0.275229357798,139.074511059,147.284296274,3.1,Credit
7240,4.5,0.0663888888889,0.0,119.356719782,121.765217175,0.5,Cash
7241,20.2,0.421666666667,0.0,252.197724718,25.0448386218,6.7,Cash
7242,8.9,0.193055555556,0.0,252.197724718,121.765217175,2.3,Cash
7243,11.7,0.212222222222,0.0,26.7751177863,120.643519106,4.1,Cash
7244,10.3,0.154166666667,0.0,119.356719782,22.4447877594,2.8,Cash
7245,4.1,0.0583333333333,0.0,121.765217175,121.765217175,0.7,CASH
7246,4.5,0.0775,0.0,147.284296274,208.774085523,1.1,CASH
7247,12.5,0.3,0.16,147.284296274,119.356719782,3.84,Credit
7248,8.1,0.187777777778,0.0,302.957837437,111.452010793,2.1,CREDIT
7249,7.7,0.4,0.144155844156,121.765217175,238.665860215,1.41,Credit
7250,13.7,0.316666666667,0.14598540146,150.291550604,111.452010793,4.5,Credit
7251,29.3,0.583333333333,0.0,147.284296274,15.1089989338,10.77,CASH
7252,2.5,0.0,0.0,18.731099623,18.731099623,0.01,CASH
7253,7.3,0.15,0.0,121.765217175,238.665860215,1.6,CASH
7254,45.0,0.783333333333,0.0,252.197724718,27.7688679245,17.14,CASH
7255,8.1,0.15,0.123456790123,178.157744482,170.550403502,2.43,Credit
7256,7.7,0.2,0.0,120.643519106,94.386319293,1.19,CASH
7257,6.5,0.133333333333,0.153846153846,139.074511059,136.763860839,1.59,Credit
7258,9.7,0.183333333333,0.0,170.259992779,111.452010793,3.04,CASH
7259,6.1,0.1,0.327868852459,252.197724718,111.452010793,1.85,Credit
7260,14.5,0.333333333333,0.137931034483,252.197724718,27.9386726407,3.52,Credit
7261,3.7,0.0333333333333,0.0,138.760957512,64.1674781822,0.63,CASH
7262,10.5,0.183333333333,0.0,,111.452010793,3.34,CASH
7263,4.1,0.05,0.0,170.550403502,138.760957512,0.72,CASH
7264,5.7,0.116666666667,0.0,119.356719782,115.621026064,1.06,CASH
7265,13.3,0.35,0.0,101.184332311,252.197724718,3.55,CASH
7266,4.9,0.0825,0.0,121.765217175,111.452010793,0.9,Cash
7267,8.9,0.133333333333,0.0,430.402252069,42.750828305,2.74,CASH
7268,9.7,0.0666666666667,0.20618556701,21.3128239511,121.765217175,2.86,Credit
7269,4.5,0.0666666666667,0.0,138.760957512,170.550403502,0.85,CASH
7270,9.7,0.216666666667,0.0,111.452010793,205.936708269,2.83,CASH
7271,16.1,0.3,0.0,27.4665365713,26.9055904624,5.82,CASH
7272,9.8,0.220833333333,0.2,120.643519106,119.356719782,2.3,Credit
7273,8.1,0.116666666667,0.0,302.957837437,18.7725508594,2.79,CASH
7274,5.3,0.0666666666667,0.0,302.957837437,252.197724718,1.1,CASH
7275,8.5,0.216666666667,0.0,205.936708269,147.284296274,1.39,CASH
7276,15.7,0.233333333333,0.0,94.386319293,26.7751177863,6.04,CASH
7277,12.2,0.1875,0.0,147.284296274,27.9386726407,4.1,Cash
7278,10.6,0.231388888889,0.0,121.765217175,53.4850998464,3.0,Cash
7279,8.9,0.162222222222,0.0,302.957837437,115.621026064,2.4,Cash
7280,4.1,0.055,0.248780487805,101.184332311,136.763860839,0.6,Credit
7281,6.9,0.1525,0.0,42.750828305,139.074511059,1.2,Cash
7282,10.3,0.231111111111,0.149514563107,158.973138597,170.259992779,1.8,Credit
7283,4.6,0.0591666666667,0.0,158.973138597,115.621026064,0.6,Cash
7284,10.1,0.204722222222,0.0,21.3128239511,,2.5,Cash
7285,6.1,0.126666666667,0.2,170.550403502,147.284296274,1.0,Credit
7286,4.5,0.0583333333333,0.0,26.7751177863,26.7751177863,0.8,Cash
7287,5.3,0.118333333333,0.0,139.074511059,139.074511059,0.5,Cash
7288,5.3,0.0783333333333,0.0,21.3128239511,119.356719782,1.0,Cash
7289,5.8,0.0855555555556,0.0,158.973138597,120.643519106,1.2,Cash
7290,14.3,0.323611111111,0.0,119.356719782,170.550403502,3.8,Cash
7291,5.9,0.0811111111111,0.0,138.760957512,170.550403502,0.8,Cash
7292,7.3,0.151388888889,0.0,101.184332311,115.621026064,1.5,Cash
7293,6.1,0.136944444444,0.0,157.477740509,302.957837437,1.0,Cash
7294,6.5,0.131388888889,0.0,42.750828305,115.621026064,1.4,Cash
7295,2.5,0.00166666666667,0.0,158.973138597,158.973138597,0.0,Cash
7296,11.7,0.315833333333,0.17094017094,157.477740509,158.973138597,2.8,Credit
7297,8.1,0.219444444444,0.333333333333,120.643519106,111.452010793,1.9,CREDIT
7298,10.9,0.293888888889,0.0,170.259992779,170.550403502,2.5,CASH
7299,34.1,0.431944444444,0.0,27.7688679245,27.9386726407,15.5,CASH
7300,7.7,0.202222222222,0.0,178.157744482,170.550403502,2.2,CASH
7301,12.1,0.25,0.0,119.356719782,49.4984977376,3.39,CASH
7302,6.1,0.133333333333,0.327868852459,302.957837437,,1.57,Credit
7303,8.1,0.166666666667,0.0,119.356719782,94.386319293,2.25,CASH
7304,6.5,0.15,0.0,121.765217175,121.765217175,0.9,CASH
7305,8.5,0.216666666667,0.0,101.184332311,139.074511059,1.41,CASH
7306,14.9,0.366111111111,0.0,205.936708269,64.1674781822,4.1,Cash
7307,4.5,0.0666666666667,0.0,101.184332311,101.184332311,0.65,CASH
7308,22.5,0.25,0.0,252.197724718,,9.76,CASH
7309,20.1,0.45,0.0,119.356719782,26.9055904624,7.11,CASH
7310,5.7,0.0997222222222,0.2,147.284296274,170.550403502,0.9,Credit
7311,17.7,0.385,0.0,178.157744482,178.157744482,5.9,Cash
7312,6.9,0.116666666667,0.0,170.550403502,252.197724718,1.88,CASH
7313,7.7,0.166666666667,0.0,136.763860839,121.765217175,1.88,CASH
7314,6.5,0.1,0.0,252.197724718,157.477740509,1.63,CASH
7315,7.3,0.166666666667,0.0,94.386319293,101.184332311,1.72,CASH
7316,4.2,0.0219444444444,0.0,,,0.5,Cash
7317,4.9,0.0816666666667,0.0,111.452010793,111.452010793,0.8,Cash
7318,2.5,0.00111111111111,0.0,64.1674781822,64.1674781822,0.0,Cash
7319,6.9,0.170833333333,0.0,170.259992779,252.197724718,1.4,Cash
7320,9.5,0.206666666667,0.0,121.765217175,42.750828305,1.9,Cash
7321,4.2,0.0322222222222,0.0,111.452010793,115.621026064,0.8,Cash
7322,8.9,0.187222222222,0.0,138.760957512,138.760957512,2.5,Cash
7323,4.5,0.0691666666667,0.0,302.957837437,205.936708269,0.7,Cash
7324,5.4,0.0672222222222,0.0,27.9386726407,24.740081363,1.2,Cash
7325,7.0,0.13,0.0,94.386319293,139.074511059,1.5,Cash
7326,7.7,0.167222222222,0.0,94.386319293,119.356719782,1.6,Cash
7327,9.8,0.163888888889,0.15,238.665860215,170.259992779,2.9,Credit
7328,10.9,0.244444444444,0.0,252.197724718,139.074511059,3.4,Cash
7329,10.3,0.234722222222,0.0,158.973138597,121.765217175,2.0,Cash
7330,11.0,0.235833333333,0.0,21.3128239511,120.643519106,3.2,Cash
7331,11.9,0.263888888889,0.0,,138.760957512,2.7,Cash
7332,11.9,0.263888888889,0.0,252.197724718,138.760957512,2.7,Cash
7333,9.8,0.254722222222,0.0,147.284296274,115.621026064,1.9,Cash
7334,12.1,0.275277777778,0.0,147.284296274,136.763860839,3.5,Cash
7335,4.3,0.0369444444444,0.0,170.550403502,147.284296274,0.4,Cash
7336,10.5,0.3,0.0,157.477740509,138.760957512,1.9,Cash
7337,9.3,0.323055555556,0.0,119.356719782,21.3128239511,1.2,CASH
7338,8.5,0.185555555556,0.0,139.074511059,95.1038858049,2.3,CASH
7339,3.7,0.0330555555556,0.0,138.760957512,138.760957512,0.7,CASH
7340,6.5,0.154166666667,0.0,178.157744482,157.477740509,1.0,CASH
7341,16.1,0.266666666667,0.0,150.291550604,115.621026064,5.9,CASH
7342,4.9,0.0833333333333,0.0,94.386319293,139.074511059,1.05,CASH
7343,5.3,0.116666666667,0.0,147.284296274,252.197724718,0.73,CASH
7344,5.7,0.0833333333333,0.0,26.7751177863,64.1674781822,1.31,CASH
7345,6.1,0.133333333333,0.0,139.074511059,111.452010793,1.44,CASH
7346,4.5,0.0666666666667,0.177777777778,252.197724718,205.936708269,0.96,Credit
7347,5.3,0.0833333333333,0.0,121.765217175,42.750828305,1.0,CASH
7348,6.1,0.1,0.0,,158.973138597,1.5,CASH
7349,5.3,0.1,0.0,94.386319293,111.452010793,1.19,CASH
7350,5.3,0.1,0.0,,111.452010793,1.19,CASH
7351,5.7,0.116666666667,0.0,119.356719782,139.074511059,1.15,CASH
7352,10.9,0.216666666667,0.183486238532,53.4850998464,101.184332311,3.32,Credit
7353,10.1,0.183333333333,0.19801980198,302.957837437,238.665860215,3.09,Credit
7354,5.7,0.133333333333,0.0,252.197724718,252.197724718,0.68,CASH
7355,8.9,0.15,0.0,170.259992779,18.7725508594,2.83,CASH
7356,7.3,0.15,0.0,101.184332311,115.621026064,2.02,CASH
7357,6.5,0.166666666667,0.0,119.356719782,94.386319293,0.78,CASH
7358,7.7,0.166666666667,0.12987012987,252.197724718,121.765217175,1.94,Credit
7359,13.7,0.316666666667,0.0,64.1674781822,205.936708269,4.37,CASH
7360,15.3,0.45,0.0,111.452010793,,3.37,CASH
7361,4.9,0.0847222222222,0.0,138.760957512,170.550403502,0.9,Cash
7362,7.3,0.166666666667,0.0,119.356719782,121.765217175,1.59,CASH
7363,18.5,0.55,0.0,138.760957512,119.356719782,4.7,CASH
7364,9.3,0.283333333333,0.0,42.750828305,101.184332311,1.51,CASH
7365,24.9,0.55,0.204016064257,115.621026064,48.0248503838,7.17,Credit
7366,6.1,0.116666666667,0.16393442623,302.957837437,205.936708269,1.26,Credit
7367,4.1,0.0666666666667,0.0,205.936708269,302.957837437,0.57,CASH
7368,8.1,0.15,0.0,147.284296274,157.477740509,1.9,CASH
7369,7.9,0.133888888889,0.0,119.356719782,158.973138597,1.6,Cash
7370,4.1,0.0583333333333,0.0,53.4850998464,136.763860839,0.4,Cash
7371,9.5,0.176666666667,0.0,157.477740509,147.284296274,2.3,Cash
7372,5.7,0.105555555556,0.0,302.957837437,120.643519106,1.3,Cash
7373,4.5,0.0625,0.0,238.665860215,94.386319293,1.0,Cash
7374,5.5,0.0519444444444,0.0,138.760957512,170.550403502,0.9,Cash
7375,4.9,0.0730555555556,0.0,170.550403502,138.760957512,0.8,Cash
7376,8.6,0.197777777778,0.0,147.284296274,111.452010793,1.7,Cash
7377,25.8,0.351944444444,0.0,158.973138597,27.7986865239,10.6,Cash
7378,6.2,0.0647222222222,0.0,138.760957512,147.284296274,1.7,Cash
7379,6.5,0.116944444444,0.0,238.665860215,111.452010793,1.7,Cash
7380,6.9,0.111111111111,0.0,,,1.7,Cash
7381,6.2,0.107222222222,0.0,101.184332311,139.074511059,1.0,Cash
7382,18.6,0.309444444444,0.0,158.973138597,77.6545853926,7.0,Cash
7383,6.1,0.113333333333,0.0,302.957837437,302.957837437,1.3,Cash
7384,4.5,0.0758333333333,0.0,205.936708269,,0.8,Cash
7385,4.5,0.0758333333333,0.0,205.936708269,,0.8,Cash
7386,4.5,0.0758333333333,0.0,205.936708269,252.197724718,0.8,Cash
7387,4.5,0.0758333333333,0.0,205.936708269,252.197724718,0.8,Cash
7388,4.1,0.0708333333333,0.0,94.386319293,238.665860215,0.4,Cash
7389,4.1,0.0416666666667,0.0,139.074511059,121.765217175,0.9,Cash
7390,5.7,0.122777777778,0.2,139.074511059,101.184332311,0.8,Credit
7391,6.1,0.133333333333,0.0,120.643519106,94.386319293,1.14,CASH
7392,10.5,0.327777777778,0.0,21.3128239511,119.356719782,1.5,CASH
7393,9.7,0.303611111111,0.20618556701,158.973138597,42.750828305,2.5,CREDIT
7394,9.7,0.303611111111,0.20618556701,,42.750828305,2.5,CREDIT
7395,12.1,0.249166666667,0.0,139.074511059,64.1674781822,4.2,CASH
7396,4.1,0.0666666666667,0.0,178.157744482,157.477740509,0.64,CASH
7397,4.9,0.0833333333333,0.0,170.550403502,170.550403502,0.73,CASH
7398,12.9,0.283333333333,0.0,158.973138597,136.763860839,4.1,CASH
7399,11.7,0.316666666667,0.0,170.550403502,115.621026064,2.6,CASH
7400,24.1,0.416666666667,0.0,,21.3128239511,9.21,CASH
7401,5.3,0.116666666667,0.0,302.957837437,252.197724718,0.9,CASH
7402,8.1,0.133333333333,0.123456790123,205.936708269,27.9386726407,2.24,Credit
7403,10.1,0.266666666667,0.0,121.765217175,147.284296274,2.44,CASH
7404,5.3,0.0666666666667,0.0,27.9386726407,24.740081363,1.43,CASH
7405,10.5,0.133333333333,0.0,21.3128239511,110.918264697,4.01,CASH
7406,8.5,0.25,0.0,,170.550403502,0.8,CASH
7407,4.9,0.0833333333333,0.0,22.2377302013,22.2377302013,0.82,CASH
7408,6.1,0.1,0.0,121.765217175,136.763860839,1.56,CASH
7409,6.9,0.166666666667,0.0,252.197724718,147.284296274,1.29,CASH
7410,8.9,0.175555555556,0.0,170.550403502,205.936708269,2.3,Cash
7411,6.3,0.0819444444444,0.0,,138.760957512,1.2,Cash
7412,10.7,0.283333333333,0.0,147.284296274,158.973138597,1.6,Cash
7413,15.5,0.294166666667,0.0,178.157744482,111.452010793,4.6,Cash
7414,11.5,0.246944444444,0.0,139.074511059,147.284296274,3.0,Cash
7415,7.7,0.189722222222,0.0,94.386319293,252.197724718,1.6,Cash
7416,14.7,0.390555555556,0.0,101.184332311,,3.0,Cash
7417,6.1,0.119166666667,0.0,147.284296274,94.386319293,1.1,Cash
7418,6.2,0.104166666667,0.0,147.284296274,94.386319293,1.0,Cash
7419,7.4,0.136388888889,0.0,252.197724718,115.621026064,1.4,Cash
7420,7.0,0.104722222222,0.0,115.621026064,147.284296274,1.6,Cash
7421,12.6,0.249722222222,0.2,136.763860839,49.4984977376,3.6,Credit
7422,5.7,0.0955555555556,0.0,101.184332311,136.763860839,1.3,Cash
7423,8.2,0.175555555556,0.0,121.765217175,101.184332311,1.8,Cash
7424,7.7,0.134444444444,0.0,147.284296274,121.765217175,2.3,Cash
7425,7.4,0.119444444444,0.0,252.197724718,170.259992779,1.5,Cash
7426,6.9,0.146944444444,0.0,119.356719782,136.763860839,1.5,Cash
7427,4.9,0.109722222222,0.0,215.183243508,143.303540904,0.5,Cash
7428,4.9,0.0563888888889,0.0,302.957837437,157.477740509,1.1,Cash
7429,5.3,0.115,0.0,205.936708269,,0.8,CASH
7430,4.9,0.1,0.0,158.973138597,252.197724718,0.73,CASH
7431,34.5,0.802777777778,0.0,27.7688679245,15.1089989338,12.1,CASH
7432,7.3,0.133333333333,0.13698630137,157.477740509,252.197724718,1.92,Credit
7433,5.7,0.0,0.350877192982,120.643519106,170.550403502,1.21,Credit
7434,34.5,0.35,0.115942028986,,110.918264697,15.81,Credit
7435,8.5,0.183333333333,0.0,119.356719782,143.303540904,2.12,CASH
7436,7.7,0.183333333333,0.25974025974,21.3128239511,94.386319293,1.8,Credit
